Source.Name,position,11x,11y,angle,percentage,polarity
Dumbbells_DataSet.csv,111315,299,319,193.2376384,0,1
Dumbbells_DataSet.csv,111315,297,319,189.4264986,0,1
Dumbbells_DataSet.csv,111315,293,319,188.4010662,0,1
Dumbbells_DataSet.csv,111315,291,318,186.5180889,0,1
Dumbbells_DataSet.csv,111315,288,318,185.1410403,0,1
Dumbbells_DataSet.csv,111315,287,318,183.1283853,0,1
Dumbbells_DataSet.csv,111315,287,318,181.5699824,0,1
Dumbbells_DataSet.csv,111315,286,318,180.1961716,0,1
Dumbbells_DataSet.csv,111315,286,317,180.1766486,0,1
Dumbbells_DataSet.csv,111315,286,317,180.7376237,0,1
Dumbbells_DataSet.csv,111315,286,318,180.0057869,0,1
Dumbbells_DataSet.csv,111315,286,318,180.9775122,0,1
Dumbbells_DataSet.csv,111315,286,318,180.9742101,0,1
Dumbbells_DataSet.csv,111315,286,318,181.2841932,0,1
Dumbbells_DataSet.csv,111315,286,318,181.8996247,0,1
Dumbbells_DataSet.csv,111315,287,319,182.6220073,0,1
Dumbbells_DataSet.csv,111315,288,320,182.3042639,0,1
Dumbbells_DataSet.csv,111315,290,320,182.6373628,0,1
Dumbbells_DataSet.csv,111315,291,320,185.4254809,0,1
Dumbbells_DataSet.csv,111315,294,320,185.7922959,0,1
Dumbbells_DataSet.csv,111315,297,321,186.1046849,0,1
Dumbbells_DataSet.csv,111315,298,321,185.8454893,0,1
Dumbbells_DataSet.csv,111315,300,321,186.5437886,0,1
Dumbbells_DataSet.csv,111315,301,321,186.9744208,0,1
Dumbbells_DataSet.csv,111315,302,321,187.9178614,0,1
Dumbbells_DataSet.csv,111315,303,321,187.634354,0,1
Dumbbells_DataSet.csv,111315,303,321,185.855106,0,1
Dumbbells_DataSet.csv,111315,303,321,185.9571601,0,1
Dumbbells_DataSet.csv,111315,304,321,185.9674525,0,1
Dumbbells_DataSet.csv,111315,303,320,185.9635859,0,1
Dumbbells_DataSet.csv,111315,303,320,185.257244,0,1
Dumbbells_DataSet.csv,111315,304,320,186.4247948,0,1
Dumbbells_DataSet.csv,111315,305,320,185.4159526,0,1
